Table 1
CODE	ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
"RED;;;ID=S 1188;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Dunlop;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Travels in Central America, being a Journal of nearly Three Years' Residence in the Country;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Longman, Brown, Green, and Longmans;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1847;;;STOP 1=np;;;NAME 3=R. G. Dunlop;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/4830144;;;DESC 1=viii, 358 pages : folded map ; 20 cm;;;NOTE=xnp;;;LINK=https://archive.org/details/travelsincentral00dunl/page/n9/mode/2up;;;END###"	S 1188	1188	1	0	P	Dunlop	xnp	0	xxx	xxx	1	vols	"Travels in Central America, being a Journal of nearly Three Years' Residence in the Country"	np	np	np	"Longman, Brown, Green, and Longmans"	London	UK	1847	np	R. G. Dunlop	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4830144	"viii, 358 pages : folded map ; 20 cm"	xnp	https://archive.org/details/travelsincentral00dunl/page/n9/mode/2up	###	
"RED;;;ID=S 1190;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Creole;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Narrative of the providential escape of Mr. L.------ and Miss N.-----;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed at the Office of the ""Central American Times,"" by Albert Buttfield;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1848;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/77689134;;;DESC 1=1 preliminary leaf, 8 pages ; 8vo;;;NOTE=By a Belize Creole;;;LINK=xnp;;;END###"	S 1190	1190	1	0	P	Creole	xnp	0	xxx	xxx	1	vols	Narrative of the providential escape of Mr. L.------ and Miss N.-----	np	np	np	"Printed at the Office of the ""Central American Times,"" by Albert Buttfield"	Belize	Belize	1848	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/77689134	"1 preliminary leaf, 8 pages ; 8vo"	By a Belize Creole	xnp	###	
"RED;;;ID=S 1192;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Belize;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1848;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/507363865;;;DESC 1=16 pages;;;NOTE=ordered by the Committee of the Baptist Missionary Society, at their meeting held June 15th, 1848, to be printed for private circulation;;;LINK=xnp;;;END###"	S 1192	1192	1	0	P	xxx	xnp	0	xxx	xxx	1	vols	Belize	np	np	np	xnp	London	UK	1848	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/507363865	16 pages	"ordered by the Committee of the Baptist Missionary Society, at their meeting held June 15th, 1848, to be printed for private circulation"	xnp	###	
"RED;;;ID=S 1194;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Norton;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Honduras : a record of facts and reply to a pamphlet entitled ""Belize"";;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed by Stewart and Murray;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1849;;;STOP 1=np;;;NAME 3=W. Norton, F. Crowe;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/39996589 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/863263382;;;DESC 1=iv, 143 pages 22 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1194	1194	1	0	P	Norton	xnp	0	xxx	xxx	1	vols	"Honduras : a record of facts and reply to a pamphlet entitled ""Belize"""	np	np	np	Printed by Stewart and Murray	London	UK	1849	np	"W. Norton, F. Crowe"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/39996589 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/863263382	"iv, 143 pages 22 cm"	xnp	xnp	###	
"RED;;;ID=S 1196;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Baily;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Central America; describing each of the states of Guatemala, Honduras, Salvador, Nicaragua, and Costa Rica; Their natural features, products, population, and remarkable capacity for colonization;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Trelawney Saunders, 6, Charing Cross;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1850;;;STOP 1=np;;;NAME 3=J. Baily;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/367995934;;;DESC 1=xii, 164 pages : 3 plates (including frontispiece);;;NOTE=xnp;;;LINK=https://lccn.loc.gov/05008022;;;END###"	S 1196	1196	1	0	P	Baily	xnp	0	xxx	xxx	1	vols	"Central America; describing each of the states of Guatemala, Honduras, Salvador, Nicaragua, and Costa Rica; Their natural features, products, population, and remarkable capacity for colonization"	np	np	np	"Trelawney Saunders, 6, Charing Cross"	London	UK	1850	np	J. Baily	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/367995934	"xii, 164 pages : 3 plates (including frontispiece)"	xnp	https://lccn.loc.gov/05008022	###	
RED;;;ID=S 1198;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Garcia P;;;NAME 0=xnp;;;CITED=xxx;;;START 0=np;;;STOP 0=np;;;SIZE=3;;;UNITS=vols;;;NAME 1=Memorias para la historia del antiguo reyno de Guatemala;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Impr. de L. Luna;;;PLACE 2=Guatemala;;;PLACE 3=Guatemala;;;START 1=1851;;;STOP 1=1852;;;NAME 3=F. de P. García Peláez;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=Lujan 2 472;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/457569068 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/832257647 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/832257662;;;DESC 1=3 v. in-8°;;;NOTE=xnp;;;LINK=Sp ed 1: https://bibliotecadigital.aecid.es/bibliodig/es/consulta/registro.cmd?id=518 / Harv: http://id.lib.harvard.edu/alma/990045204220203941/catalog / v 1: https://archive.org/details/memoriasparalah00pelgoog / v 2: https://archive.org/details/memoriasparalahi02drfr / v 3 ed 2: https://archive.org/details/memorplahi03garcguat/page/n7/mode/2up;;;END###	S 1198	1198	0	0	P	Garcia P	xnp	xxx	np	np	3	vols	Memorias para la historia del antiguo reyno de Guatemala	np	np	np	Impr. de L. Luna	Guatemala	Guatemala	1851	1852	F. de P. García Peláez	xnp	np	np	np	Lujan 2 472	http://gw.worldcat.org.proxygw.wrlc.org/oclc/457569068 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/832257647 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/832257662	3 v. in-8°	xnp	Sp ed 1: https://bibliotecadigital.aecid.es/bibliodig/es/consulta/registro.cmd?id=518 / Harv: http://id.lib.harvard.edu/alma/990045204220203941/catalog / v 1: https://archive.org/details/memoriasparalah00pelgoog / v 2: https://archive.org/details/memoriasparalahi02drfr / v 3 ed 2: https://archive.org/details/memorplahi03garcguat/page/n7/mode/2up	###	
"RED;;;ID=S 1200;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Thomson;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=The cabinet-maker's assistant : a series of original designs for modern furniture, with descriptions and details of construction. Preceded by practical observations on the materials and manufacture of cabinet-work, and instructions in drawing adapted to the trade;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Blackie and Son : Glasgow, Edinburgh, London, and New York;;;PLACE 2=Glasgow;;;PLACE 3=UK;;;START 1=1853;;;STOP 1=np;;;NAME 3=P. Thomson;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=Anderson M 233 fn 64;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/22980047;;;DESC 1=viii, lxxx, 63, 1 unnumbered pages : illustrations, 102 plates ; 30 cm;;;NOTE=xnp;;;LINK=https://archive.org/details/gri_33125010875132/page/n5/mode/2up?q=Honduras;;;END###"	S 1200	1200	0	0	P	Thomson	xnp	0	np	np	1	vols	"The cabinet-maker's assistant : a series of original designs for modern furniture, with descriptions and details of construction. Preceded by practical observations on the materials and manufacture of cabinet-work, and instructions in drawing adapted to the trade"	np	np	np	"Blackie and Son : Glasgow, Edinburgh, London, and New York"	Glasgow	UK	1853	np	P. Thomson	xnp	np	np	np	Anderson M 233 fn 64	http://gw.worldcat.org.proxygw.wrlc.org/oclc/22980047	"viii, lxxx, 63, 1 unnumbered pages : illustrations, 102 plates ; 30 cm"	xnp	https://archive.org/details/gri_33125010875132/page/n5/mode/2up?q=Honduras	###	
"RED;;;ID=S 1202;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Fisher;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=A statistical account of the West India Islands together with general descriptions of the Bermudas, Bay Islands, and Belize, and the Guayana colonies;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=J.H. Colton and Co.;;;PLACE 2=New York;;;PLACE 3=USA;;;START 1=1855;;;STOP 1=np;;;NAME 3=R. S. Fisher;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/919963776;;;DESC 1=vi, [7]-68 p. : fold. map. ; 19 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1202	1202	1	0	P	Fisher	xnp	0	xxx	xxx	1	vols	"A statistical account of the West India Islands together with general descriptions of the Bermudas, Bay Islands, and Belize, and the Guayana colonies"	np	np	np	J.H. Colton and Co.	New York	USA	1855	np	R. S. Fisher	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/919963776	"vi, [7]-68 p. : fold. map. ; 19 cm"	xnp	xnp	###	
"RED;;;ID=S 1204;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=CSPD zzz;;;NAME 0=xnp;;;CITED=1;;;START 0=1547;;;STOP 0=1704;;;SIZE=92;;;UNITS=vols;;;NAME 1=Calendar of State Papers, Domestic;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Longman, Brown, Green, Longmans, & Roberts;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1856;;;STOP 1=1972;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/237132107 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/781205880 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1164089;;;DESC 1=72 volumes ; 28 cm;;;NOTE=Guide Link: https://www.british-history.ac.uk/catalogue/guides-and-calendars / Possibly Printed by Longman, Brown, Green, Longmans & Roberts for HMSO;;;LINK=https://www.british-history.ac.uk/catalogue/guides-and-calendars;;;END###"	S 1204	1204	1	0	P	CSPD zzz	xnp	1	1547	1704	92	vols	"Calendar of State Papers, Domestic"	np	np	np	"Longman, Brown, Green, Longmans, & Roberts"	London	UK	1856	1972	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/237132107 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/781205880 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1164089	72 volumes ; 28 cm	"Guide Link: https://www.british-history.ac.uk/catalogue/guides-and-calendars / Possibly Printed by Longman, Brown, Green, Longmans & Roberts for HMSO"	https://www.british-history.ac.uk/catalogue/guides-and-calendars	###	
"RED;;;ID=S 1206;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Larryenaga;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Prontuario de todas las reales cédulas, cartas acordadas y órdenes comunicadas a la Audiencia del antiguo reino de Guatemala, desde el año de 1600 hasta 1818;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Impr. de Luna;;;PLACE 2=Guatemala;;;PLACE 3=Guatemala;;;START 1=1857;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=M. Larreinaga, F. Neri, R. del Barrio;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/768079192;;;DESC 1=xvi, [5]-434 pages ; 21 cm;;;NOTE== Ed. del Museo guatemalteco ? though only non-Ed. del Museo guatemalteco found in OCLC was [Guatemala, Museo Guatemalteco, 1857] Desc = xvi, 424 pages ; 21 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/54137899;;;LINK=xxx;;;END###"	S 1206	1206	0	0	P	Larryenaga	xnp	0	np	np	1	vols	"Prontuario de todas las reales cédulas, cartas acordadas y órdenes comunicadas a la Audiencia del antiguo reino de Guatemala, desde el año de 1600 hasta 1818"	np	np	np	Impr. de Luna	Guatemala	Guatemala	1857	np	xnp	"M. Larreinaga, F. Neri, R. del Barrio"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/768079192	"xvi, [5]-434 pages ; 21 cm"	"= Ed. del Museo guatemalteco ? though only non-Ed. del Museo guatemalteco found in OCLC was [Guatemala, Museo Guatemalteco, 1857] Desc = xvi, 424 pages ; 21 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/54137899"	xxx	###	
"RED;;;ID=S 1208;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Frobel;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=2;;;UNITS=vols;;;NAME 1=Aus Amerika;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=J. J. Weber;;;PLACE 2=Leipzig;;;PLACE 3=Germany;;;START 1=1857;;;STOP 1=1858;;;NAME 3=J. Fröbel;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/14954389;;;DESC 1=2 volumes ; illustrations ; 18 cm;;;NOTE=Eng trans = *Seven years' travel in Central America, northern Mexico, and the far West of the United States* [London, Richard Bentley, 1859] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/733090863;;;LINK=Eng trans: https://archive.org/details/sevenyearstravel00frob/page/n11/mode/2up;;;END###"	S 1208	1208	1	0	P	Frobel	xnp	0	xxx	xxx	2	vols	Aus Amerika	np	np	np	J. J. Weber	Leipzig	Germany	1857	1858	J. Fröbel	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/14954389	2 volumes ; illustrations ; 18 cm	"Eng trans = *Seven years' travel in Central America, northern Mexico, and the far West of the United States* [London, Richard Bentley, 1859] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/733090863"	Eng trans: https://archive.org/details/sevenyearstravel00frob/page/n11/mode/2up	###	
"RED;;;ID=S 1210;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Morelet;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=2;;;UNITS=vols;;;NAME 1=Voyage dans l'Amérique centrale, l'Ile de Cuba et le Yucatan;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Gide et J. Baudry, Libraires-éditeurs, 5 rue Bonaparte, Paris : Imprimerie de J. Claye, rue Saint-Benoit, 7;;;PLACE 2=Paris;;;PLACE 3=France;;;START 1=1857;;;STOP 1=1857;;;NAME 3=A. Morelet;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/4142084;;;DESC 1=2 volumes, 3 unnumbered leaves of plates (1 folded) : illustrations, color map, music ; 24 cm;;;NOTE=xnp;;;LINK=Google v 1: https://www.google.com/books/edition/_/xUATAAAAYAAJ?hl=en&gbpv=0 / Google v 2: https://www.google.com/books/edition/Voyage_dans_l_Am%C3%A9rique_Centrale/1HWnPZTTwAIC?hl=en&gbpv=0&kptab=overview / Archive v 1: https://archive.org/details/voyagedanslameri00more/;;;END###"	S 1210	1210	1	0	P	Morelet	xnp	0	xxx	xxx	2	vols	"Voyage dans l'Amérique centrale, l'Ile de Cuba et le Yucatan"	np	np	np	"Gide et J. Baudry, Libraires-éditeurs, 5 rue Bonaparte, Paris : Imprimerie de J. Claye, rue Saint-Benoit, 7"	Paris	France	1857	1857	A. Morelet	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4142084	"2 volumes, 3 unnumbered leaves of plates (1 folded) : illustrations, color map, music ; 24 cm"	xnp	Google v 1: https://www.google.com/books/edition/_/xUATAAAAYAAJ?hl=en&gbpv=0 / Google v 2: https://www.google.com/books/edition/Voyage_dans_l_Am%C3%A9rique_Centrale/1HWnPZTTwAIC?hl=en&gbpv=0&kptab=overview / Archive v 1: https://archive.org/details/voyagedanslameri00more/	###	
"RED;;;ID=S 1212;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Arthur B;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=British Honduras : Its products, people, and Presbyterian church and school; with a short sketch of its history;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Kennedy;;;PLACE 2=Edinburgh;;;PLACE 3=UK;;;START 1=1858;;;STOP 1=np;;;NAME 3=D. Arthur;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1113345783 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/181876191;;;DESC 1=1 volume ; 12mo;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1212	1212	1	0	P	Arthur B	xnp	0	xxx	xxx	1	vols	"British Honduras : Its products, people, and Presbyterian church and school; with a short sketch of its history"	np	np	np	Kennedy	Edinburgh	UK	1858	np	D. Arthur	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1113345783 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/181876191	1 volume ; 12mo	xnp	xnp	###	
"RED;;;ID=S 1214;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=The petition of the legislative assembly of British Honduras, now in session;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=David Boyd & Co.;;;PLACE 2=Glasgow;;;PLACE 3=UK;;;START 1=1858;;;STOP 1=np;;;NAME 3=Legislative Assembly;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/177693123 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/177693104 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/701022250;;;DESC 1=3 pages ; 23 cm;;;NOTE=""To his grace the Duke of Newcastle, her magesty's Secretary of State for the colonies.""--At head of title / Watermark: ""David Boyd & Co ; Glasgow 1858"";;;LINK=xnp;;;END###"	S 1214	1214	1	0	P	xxx	xnp	0	xxx	xxx	1	vols	"The petition of the legislative assembly of British Honduras, now in session"	np	np	np	David Boyd & Co.	Glasgow	UK	1858	np	Legislative Assembly	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/177693123 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/177693104 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/701022250	3 pages ; 23 cm	"""To his grace the Duke of Newcastle, her magesty's Secretary of State for the colonies.""--At head of title / Watermark: ""David Boyd & Co ; Glasgow 1858"""	xnp	###	
"RED;;;ID=S 1216;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Hewitt;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Geography of the British colonies and dependencies : physical, political, commercial, and historical;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=The National Society's Depository;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1860;;;STOP 1=np;;;NAME 3=J. Hewitt;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/269913539 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/437311395;;;DESC 1=192 pages ; 16 cm;;;NOTE=Further see Rev Ed = [London, National Society Depository, 1870] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/43420283;;;LINK=xnp;;;END###"	S 1216	1216	0	0	P	Hewitt	xnp	0	np	np	1	vols	"Geography of the British colonies and dependencies : physical, political, commercial, and historical"	np	np	np	The National Society's Depository	London	UK	1860	np	J. Hewitt	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/269913539 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/437311395	192 pages ; 16 cm	"Further see Rev Ed = [London, National Society Depository, 1870] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/43420283"	xnp	###	
"RED;;;ID=S 1218;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Leyland;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Adventures in the far interior of South Africa, including a journey to Lake Ngami and rambles in Honduras, to which is appended a short treatise on the best mode of skinning and preserving birds, animals, etc : also receipts for making preservatives;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=George Routledge and Sons ; Liverpool : Edward Howell [Printer];;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1866;;;STOP 1=np;;;NAME 3=J. Leyland;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/25954388;;;DESC 1=vii, 282 pages : illustrations ; 20 cm;;;NOTE=xnp;;;LINK=https://hdl.handle.net/2027/hvd.hxdx2b;;;END###"	S 1218	1218	1	0	P	Leyland	xnp	0	xxx	xxx	1	vols	"Adventures in the far interior of South Africa, including a journey to Lake Ngami and rambles in Honduras, to which is appended a short treatise on the best mode of skinning and preserving birds, animals, etc : also receipts for making preservatives"	np	np	np	George Routledge and Sons ; Liverpool : Edward Howell [Printer]	London	UK	1866	np	J. Leyland	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/25954388	"vii, 282 pages : illustrations ; 20 cm"	xnp	https://hdl.handle.net/2027/hvd.hxdx2b	###	
"RED;;;ID=S 1220;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Report on the River Belize, May 1867;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Middleton & Co.;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1867;;;STOP 1=np;;;NAME 3=S. Cockburn;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/4539542;;;DESC 1=19 pages ; 15 cm;;;NOTE=Further see S. Cockburn, *Rough notes and official reports on the river Belize. The physical features of British Honduras, taken in 1867 & 1869* [Kingston, sn, 1875] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/19331997;;;LINK=xnp;;;END###"	S 1220	1220	0	0	P	xxx	xnp	0	np	np	1	vols	"Report on the River Belize, May 1867"	np	np	np	Middleton & Co.	Belize	Belize	1867	np	S. Cockburn	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4539542	19 pages ; 15 cm	"Further see S. Cockburn, *Rough notes and official reports on the river Belize. The physical features of British Honduras, taken in 1867 & 1869* [Kingston, sn, 1875] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/19331997"	xnp	###	
"RED;;;ID=S 1222;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=The colony of british Honduras : its history, trade, and natural resources : presented to the directors and shareholders of the british Honduras Company, limited by their Honduras manager;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Pearson and son, printers;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1867;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/496742378;;;DESC 1=1 vol. : with a map. ; in-8°;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1222	1222	0	0	P	xxx	xnp	0	np	np	1	vols	"The colony of british Honduras : its history, trade, and natural resources : presented to the directors and shareholders of the british Honduras Company, limited by their Honduras manager"	np	np	np	"Pearson and son, printers"	London	UK	1867	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/496742378	1 vol. : with a map. ; in-8°	xnp	xnp	###	
