Table 1
	CODE	R.FTM	R.GENRE	R.TIT	R.ATIT	R.BTIT	R.JTIT	R.SER	R.PLACE	R.ED	R.PUB	R.DATE	R.ID	R.ID	R.INT	R.VOL	R.ISS	R.PP	R.LAST	R.FIRST	LAST	FIRST	TIT	ATIT	BTIT	JTIT	SER	PLACE	ED	PUB	DATE	ID	ID	INT	VOL	ISS	PP		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Yaxkin&amp;rft.atitle=La+Costa+Caribe+de+Honduras%3A+Su+geograf%C3%ADa%2C+historia+y+etnolog%C3%ADa&amp;rft.volume=24&amp;rft.issue=1&amp;rft.pages=15-66&amp;rft.date=2008&amp;rft.aulast=Davidson&amp;rft.aufirst=William+V.&amp;rft_id=http%3A%2F%2Fwww.tzibalnaah.unah.edu.hn%2Fhandle%2F123456789%2F12657&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3ARich+Island	journal	article	^^^	La+Costa+Caribe+de+Honduras%3A+Su+geograf%C3%ADa%2C+historia+y+etnolog%C3%ADa	^^^	Yaxkin	^^^	^^^	^^^	^^^	2008	http%3A%2F%2Fwww.tzibalnaah.unah.edu.hn%2Fhandle%2F123456789%2F12657	^^^	^^^	24	1	15-66	Davidson	William+V.	Davidson	William V.	^^^	"La Costa Caribe de Honduras: Su geografía, historia y etnología"	^^^	Yaxkin	^^^	^^^	^^^	^^^	2008	http://www.tzibalnaah.unah.edu.hn/handle/123456789/12657	^^^	^^^	24	1	15-66		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Art%C3%ADculos+de+la+Escuela+de+Estudios+Hispano-Americanos&amp;rft.atitle=Cronolog%C3%ADa+general+del+Caribe+%28hasta+1899%29&amp;rft.date=2012&amp;rft_id=info%3Ahdl%2F10261%2F52937&amp;rft.aulast=Santamar%C3%ADa+Garc%C3%ADa&amp;rft.aufirst=Antonio&amp;rft_id=http%3A%2F%2Fhdl.handle.net%2F10261%2F52937&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settlement+in+the+Bay+Islands	journal	unknown	^^^	Cronolog%C3%ADa+general+del+Caribe+%28hasta+1899%29	^^^	Art%C3%ADculos+de+la+Escuela+de+Estudios+Hispano-Americanos	^^^	^^^	^^^	^^^	2012	info%3Ahdl%2F10261%2F52937	http%3A%2F%2Fhdl.handle.net%2F10261%2F52937	^^^	^^^	^^^	^^^	Santamar%C3%ADa+Garc%C3%ADa	Antonio	Santamaría García	Antonio	^^^	Cronología general del Caribe (hasta 1899)	^^^	Artículos de la Escuela de Estudios Hispano-Americanos	^^^	^^^	^^^	^^^	2012	info:hdl/10261/52937	http://hdl.handle.net/10261/52937	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Alonso+Gonz%C3%A1lez+D%C3%A1vila&amp;rft.date=2018&amp;rft.aulast=Gonz%C3%A1lez+Ochoa&amp;rft.aufirst=Jos%C3%A9+Mar%C3%ADa&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F11022%2Falonso-gonzalez-davila&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3A1543%E2%80%931544+Pachecos+entrada	journal	unknown	^^^	Alonso+Gonz%C3%A1lez+D%C3%A1vila	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F11022%2Falonso-gonzalez-davila	^^^	^^^	^^^	^^^	^^^	Gonz%C3%A1lez+Ochoa	Jos%C3%A9+Mar%C3%ADa	González Ochoa	José María	^^^	Alonso González Dávila	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/11022/alonso-gonzalez-davila	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Alonso+Gonz%C3%A1lez+D%C3%A1vila&amp;rft.date=2018&amp;rft.aulast=Gonz%C3%A1lez+Ochoa&amp;rft.aufirst=Jos%C3%A9+Mar%C3%ADa&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F11022%2Falonso-gonzalez-davila&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	unknown	^^^	Alonso+Gonz%C3%A1lez+D%C3%A1vila	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F11022%2Falonso-gonzalez-davila	^^^	^^^	^^^	^^^	^^^	Gonz%C3%A1lez+Ochoa	Jos%C3%A9+Mar%C3%ADa	González Ochoa	José María	^^^	Alonso González Dávila	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/11022/alonso-gonzalez-davila	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Diego+de+Vel%C3%A1zquez+de+Cuellar&amp;rft.date=2018&amp;rft.aulast=Arranz+M%C3%A1rquez&amp;rft.aufirst=Luis&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5125%2Fdiego-de-velazquez-de-cuellar&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Diego+de+Vel%C3%A1zquez+de+Cuellar	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5125%2Fdiego-de-velazquez-de-cuellar	^^^	^^^	^^^	^^^	^^^	Arranz+M%C3%A1rquez	Luis	Arranz Márquez	Luis	^^^	Diego de Velázquez de Cuellar	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/5125/diego-de-velazquez-de-cuellar	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Diego+de+Villalba+y+Toledo&amp;rft.date=2018-05-03&amp;rft.aulast=Barrientos+Grandon&amp;rft.aufirst=Javier&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F33575%2Fdiego-de-villalba-y-toledo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settlement+in+the+Bay+Islands	journal	unknown	^^^	Diego+de+Villalba+y+Toledo	^^^	Diccionario+biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018-05-03	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F33575%2Fdiego-de-villalba-y-toledo	^^^	^^^	^^^	^^^	^^^	Barrientos+Grandon	Javier	Barrientos Grandon	Javier	^^^	Diego de Villalba y Toledo	^^^	Diccionario biográfico electrónico	^^^	^^^	^^^	^^^	2018-05-03	https://dbe.rah.es/biografias/33575/diego-de-villalba-y-toledo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Diego+de+Villalba+y+Toledo&amp;rft.date=2018-05-03&amp;rft.aulast=Barrientos+Grandon&amp;rft.aufirst=Javier&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F33575%2Fdiego-de-villalba-y-toledo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3ARich+Island	journal	unknown	^^^	Diego+de+Villalba+y+Toledo	^^^	Diccionario+biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018-05-03	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F33575%2Fdiego-de-villalba-y-toledo	^^^	^^^	^^^	^^^	^^^	Barrientos+Grandon	Javier	Barrientos Grandon	Javier	^^^	Diego de Villalba y Toledo	^^^	Diccionario biográfico electrónico	^^^	^^^	^^^	^^^	2018-05-03	https://dbe.rah.es/biografias/33575/diego-de-villalba-y-toledo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Fern%C3%A1ndez+de+Fuenmayor+Figueroa%2C+Ruy&amp;rft.date=2018-05-03&amp;rft.aulast=Rodr%C3%ADguez+de+la+Torre&amp;rft.aufirst=Fernando&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35149%2Fruy-fernandez-de-fuenmayor-figueroa&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3A1635+Capture+of+Tortuga	journal	unknown	^^^	Fern%C3%A1ndez+de+Fuenmayor+Figueroa%2C+Ruy	^^^	Diccionario+biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018-05-03	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35149%2Fruy-fernandez-de-fuenmayor-figueroa	^^^	^^^	^^^	^^^	^^^	Rodr%C3%ADguez+de+la+Torre	Fernando	Rodríguez de la Torre	Fernando	^^^	"Fernández de Fuenmayor Figueroa, Ruy"	^^^	Diccionario biográfico electrónico	^^^	^^^	^^^	^^^	2018-05-03	https://dbe.rah.es/biografias/35149/ruy-fernandez-de-fuenmayor-figueroa	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Fern%C3%A1ndez+de+Fuenmayor+Figueroa%2C+Ruy&amp;rft.date=2018-05-03&amp;rft.aulast=Rodr%C3%ADguez+de+la+Torre&amp;rft.aufirst=Fernando&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35149%2Fruy-fernandez-de-fuenmayor-figueroa&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3A1630+Capture+of+Tortuga	journal	unknown	^^^	Fern%C3%A1ndez+de+Fuenmayor+Figueroa%2C+Ruy	^^^	Diccionario+biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018-05-03	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35149%2Fruy-fernandez-de-fuenmayor-figueroa	^^^	^^^	^^^	^^^	^^^	Rodr%C3%ADguez+de+la+Torre	Fernando	Rodríguez de la Torre	Fernando	^^^	"Fernández de Fuenmayor Figueroa, Ruy"	^^^	Diccionario biográfico electrónico	^^^	^^^	^^^	^^^	2018-05-03	https://dbe.rah.es/biografias/35149/ruy-fernandez-de-fuenmayor-figueroa	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Francisco+de+Montejo&amp;rft.date=2018&amp;rft.aulast=Garc%C3%ADa+Bernal&amp;rft.aufirst=Manuela+Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3A1543%E2%80%931544+Pachecos+entrada	journal	unknown	^^^	Francisco+de+Montejo	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo	^^^	^^^	^^^	^^^	^^^	Garc%C3%ADa+Bernal	Manuela+Cristina	García Bernal	Manuela Cristina	^^^	Francisco de Montejo	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/13067/francisco-de-montejo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Francisco+de+Montejo&amp;rft.date=2018&amp;rft.aulast=Garc%C3%ADa+Bernal&amp;rft.aufirst=Manuela+Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Francisco+de+Montejo	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo	^^^	^^^	^^^	^^^	^^^	Garc%C3%ADa+Bernal	Manuela+Cristina	García Bernal	Manuela Cristina	^^^	Francisco de Montejo	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/13067/francisco-de-montejo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Francisco+de+Montejo&amp;rft.date=2018&amp;rft.aulast=Garc%C3%ADa+Bernal&amp;rft.aufirst=Manuela+Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	unknown	^^^	Francisco+de+Montejo	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo	^^^	^^^	^^^	^^^	^^^	Garc%C3%ADa+Bernal	Manuela+Cristina	García Bernal	Manuela Cristina	^^^	Francisco de Montejo	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/13067/francisco-de-montejo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Francisco+de+Montejo&amp;rft.date=2018&amp;rft.aulast=Garc%C3%ADa+Bernal&amp;rft.aufirst=Manuela+Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	unknown	^^^	Francisco+de+Montejo	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F13067%2Ffrancisco-de-montejo	^^^	^^^	^^^	^^^	^^^	Garc%C3%ADa+Bernal	Manuela+Cristina	García Bernal	Manuela Cristina	^^^	Francisco de Montejo	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/13067/francisco-de-montejo	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Gonzalo+Guerrero&amp;rft.date=2018&amp;rft.aulast=Gonz%C3%A1lez+Hern%C3%A1ndez&amp;rft.aufirst=Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F85636%2Fgonzalo-guerrero&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Gonzalo+Guerrero	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F85636%2Fgonzalo-guerrero	^^^	^^^	^^^	^^^	^^^	Gonz%C3%A1lez+Hern%C3%A1ndez	Cristina	González Hernández	Cristina	^^^	Gonzalo Guerrero	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/85636/gonzalo-guerrero	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Gonzalo+Guerrero&amp;rft.date=2018&amp;rft.aulast=Gonz%C3%A1lez+Hern%C3%A1ndez&amp;rft.aufirst=Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F85636%2Fgonzalo-guerrero&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	unknown	^^^	Gonzalo+Guerrero	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F85636%2Fgonzalo-guerrero	^^^	^^^	^^^	^^^	^^^	Gonz%C3%A1lez+Hern%C3%A1ndez	Cristina	González Hernández	Cristina	^^^	Gonzalo Guerrero	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/85636/gonzalo-guerrero	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Jer%C3%B3nimo+de+Aguilar&amp;rft.date=2018&amp;rft.aulast=Gonz%C3%A1lez+Hern%C3%A1ndez&amp;rft.aufirst=Cristina&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5343%2Fjeronimo-de-aguilar&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Jer%C3%B3nimo+de+Aguilar	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5343%2Fjeronimo-de-aguilar	^^^	^^^	^^^	^^^	^^^	Gonz%C3%A1lez+Hern%C3%A1ndez	Cristina	González Hernández	Cristina	^^^	Jerónimo de Aguilar	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/5343/jeronimo-de-aguilar	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Juan+D%C3%ADaz+de+Sol%C3%ADs&amp;rft.date=2018&amp;rft.aulast=Varela+Marcos&amp;rft.aufirst=Jes%C3%BAs&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Juan+D%C3%ADaz+de+Sol%C3%ADs	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^	Varela+Marcos	Jes%C3%BAs	Varela Marcos	Jesús	^^^	Juan Díaz de Solís	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/5892/juan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Juan+D%C3%ADaz+de+Sol%C3%ADs&amp;rft.date=2018&amp;rft.aulast=Varela+Marcos&amp;rft.aufirst=Jes%C3%BAs&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	unknown	^^^	Juan+D%C3%ADaz+de+Sol%C3%ADs	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^	Varela+Marcos	Jes%C3%BAs	Varela Marcos	Jesús	^^^	Juan Díaz de Solís	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/5892/juan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Juan+D%C3%ADaz+de+Sol%C3%ADs&amp;rft.date=2018&amp;rft.aulast=Varela+Marcos&amp;rft.aufirst=Jes%C3%BAs&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	unknown	^^^	Juan+D%C3%ADaz+de+Sol%C3%ADs	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F5892%2Fjuan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^	Varela+Marcos	Jes%C3%BAs	Varela Marcos	Jesús	^^^	Juan Díaz de Solís	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/5892/juan-diaz-de-solis	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Pedro+de+Ledesma&amp;rft.date=2018&amp;rft.aulast=Arranz+M%C3%A1rquez&amp;rft.aufirst=Luis&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ACaptaincy+General+of+Yucat%C3%A1n	journal	unknown	^^^	Pedro+de+Ledesma	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma	^^^	^^^	^^^	^^^	^^^	Arranz+M%C3%A1rquez	Luis	Arranz Márquez	Luis	^^^	Pedro de Ledesma	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/35544/pedro-de-ledesma	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Pedro+de+Ledesma&amp;rft.date=2018&amp;rft.aulast=Arranz+M%C3%A1rquez&amp;rft.aufirst=Luis&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	unknown	^^^	Pedro+de+Ledesma	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma	^^^	^^^	^^^	^^^	^^^	Arranz+M%C3%A1rquez	Luis	Arranz Márquez	Luis	^^^	Pedro de Ledesma	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/35544/pedro-de-ledesma	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Diccionario+Biogr%C3%A1fico+electr%C3%B3nico&amp;rft.atitle=Pedro+de+Ledesma&amp;rft.date=2018&amp;rft.aulast=Arranz+M%C3%A1rquez&amp;rft.aufirst=Luis&amp;rft_id=https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	unknown	^^^	Pedro+de+Ledesma	^^^	Diccionario+Biogr%C3%A1fico+electr%C3%B3nico	^^^	^^^	^^^	^^^	2018	https%3A%2F%2Fdbe.rah.es%2Fbiografias%2F35544%2Fpedro-de-ledesma	^^^	^^^	^^^	^^^	^^^	Arranz+M%C3%A1rquez	Luis	Arranz Márquez	Luis	^^^	Pedro de Ledesma	^^^	Diccionario Biográfico electrónico	^^^	^^^	^^^	^^^	2018	https://dbe.rah.es/biografias/35544/pedro-de-ledesma	^^^	^^^	^^^	^^^	^^^		
