Table 1
ID	OID	PRIM	COLLECTED	FORMAT	DATE	DATE	DESCRIPTION	TITLE	TITLE	PLACE	PUB	NAME	NOTE	URL	URL	END	
	^^^	^^^	^^^	P	1968	^^^	^^^ ed.	Drake’s voyages: a re-assessment of their place in Elizabethan maritime expansion	^^^	New York	Charles Scribner’s Sons	Kenneth R. Andrews	See info:hdl/2027/mdp.39015026881832See info:oclcnum/250607	^^^	^^^	###	
	^^^	^^^	^^^	P	1968	^^^	^^^ ed.	Drake’s voyages: a re-assessment of their place in Elizabethan maritime expansion	^^^	New York	Charles Scribner’s Sons	Kenneth R. Andrews	See info:hdl/2027/mdp.39015026881832See info:oclcnum/250607	^^^	^^^	###	
	^^^	^^^	^^^	P	1968	^^^	^^^ ed.	Drake’s voyages: a re-assessment of their place in Elizabethan maritime expansion	^^^	New York	Charles Scribner’s Sons	Kenneth R. Andrews	See info:hdl/2027/mdp.39015026881832See info:oclcnum/250607	^^^	^^^	###	
	^^^	^^^	^^^	P	1989	^^^	^^^ ed.	"Penny ante imperialism : the Mosquito Shore and the Bay of Honduras, 1600-1914 : a case study in British informal empire"	^^^	"Rutherford, NY, & London"	Fairleigh Dickinson University Press : Associated University Presses	Robert A. Naylor	See info:hdl/2027/txu.059173018680090See info:oclcnum/17505939	^^^	^^^	###	
	^^^	^^^	^^^	P	1989	^^^	^^^ ed.	"Penny ante imperialism : the Mosquito Shore and the Bay of Honduras, 1600-1914 : a case study in British informal empire"	^^^	"Rutherford, NY, & London"	Fairleigh Dickinson University Press : Associated University Presses	Robert A. Naylor	See info:hdl/2027/txu.059173018680090See info:oclcnum/17505939	^^^	^^^	###	
	^^^	^^^	^^^	P	1777	^^^	1st ed.	The History of America	^^^	Dublin	"Printed for Messrs. Whitestone, W. Watson, Corcoran, R. Cross, Sleater, Sheppard, Chamberlaine, Potts, J. Hoey, Flin, Fitzsimons, Exshaw, E. Lynch, S. Watson, W. Colles, Williams, W. Wilson, Porter, Walker, M. Hay, Moncrieffe, Armitage, Hallhead, Faulkner, T. Stewart, Burnet, Vallance, Spotswood, Gilbert, R. Stewart, Mills, Beatty, Jenkin, P. Wilson, E. Cross, Wogan, Macelrath, Higley, Hillary, White, Grueber, M’kenly, and Magee"	William Robertson	See info:oclcnum/1871683	^^^	https://www.google.com/books/edition/The_History_of_America/84s9AAAAYAAJ	###	
	^^^	^^^	^^^	P	1700	^^^	2nd ed.	"Voyages and descriptions, in three parts : to which is added a general index to both volumes"	^^^	^^^	"Printed for James Knapton, at the Crown in St Paul’s Church-yard"	William Dampier	See info:oclcnum/8648162	^^^	https://www.proquest.com/docview/2264207852	###	
	^^^	^^^	^^^	P	1700	^^^	2nd ed.	"Voyages and descriptions, in three parts : to which is added a general index to both volumes"	^^^	^^^	"Printed for James Knapton, at the Crown in St Paul’s Church-yard"	William Dampier	^^^	https://www.proquest.com/docview/2264207852	^^^	###	
	^^^	^^^	^^^	P	1700	^^^	2nd ed.	"Voyages and descriptions, in three parts : to which is added a general index to both volumes"	^^^	^^^	"Printed for James Knapton, at the Crown in St Paul’s Church-yard"	William Dampier	^^^	https://www.proquest.com/docview/2264207852	^^^	###	
	^^^	^^^	^^^	P	1864	^^^	"Revised, expanded 11th ed."	Bd. 2. Arago bis Belgrad	Allgemeine deutsche Real-Encyklopädie für die gebildeten Stände : Conversations-Lexikon	Leipzig	F.A. Brockhaus	Friedrich Arnold Brockhaus	See info:oclcnum/39355449	^^^	https://www.enzyklothek.de/allgemeinenzyklop%C3%A4dien/deutsche-enzyklop%C3%A4dien/alphabetische-enzyklop%C3%A4dien/allgemeine-deutsche-real	###	
	^^^	^^^	^^^	P	1906	^^^	^^^ ed.	Les origines de la colonisation et la formation de la société française à Saint-Domingue	^^^	Paris	Aux Bureaux de la Revue	Pierre de Vaissière	See info:oclcnum/27932200	^^^	https://www.google.com/books/edition/Les_origines_de_la_colonisation_et_la_fo/wwQDAAAAYAAJ	###	
	^^^	^^^	^^^	P	1906	^^^	^^^ ed.	Les origines de la colonisation et la formation de la société française à Saint-Domingue	^^^	Paris	Aux Bureaux de la Revue	Pierre de Vaissière	See info:oclcnum/27932200	^^^	https://www.google.com/books/edition/Les_origines_de_la_colonisation_et_la_fo/wwQDAAAAYAAJ	###	
	^^^	^^^	^^^	P	1872	^^^	^^^ ed.	"Neueste Erdbeschreibung und Staatenkunde, oder geographisch-statistisch-historisches Handbuch : mit besonderer Berücksichtigung der neuesten Gestaltung Deutschlands : in drei Bänden"	^^^	Dresden	Gustav Dietze	Franz Heinrich Ungewitter	See info:oclcnum/163480536	^^^	https://mdz-nbn-resolving.de/details:bsb11005231	###	
	^^^	^^^	^^^	P	1916	^^^	^^^ ed.	"Livro I – livro VII, ou 1623–1630 (e acontecimentos 1621–1622)"	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert [’’Historia ou annaes dos feitos da Companhia privilegiada das Indias occidentaes desde o seu começo até ao fim do anno de 1636’’]"	Rio de Janeiro	Officinas Graphicas da Bibliotheca Nacional	Joannes de Laet	See info:hdl/2027/coo.31924020373316See info:oclcnum/17014789	^^^	^^^	###	
	^^^	^^^	^^^	P	1925	^^^	^^^ ed.	"Livro VIII – livro XIII, ou 1631–1636 (e atividades da companhia 1623-1636)"	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert [’’Historia ou annaes dos feitos da Companhia privilegiada das Indias occidentaes desde o seu começo até ao fim do anno de 1636’’]"	Rio de Janeiro	Officinas Graphicas da Bibliotheca Nacional	Joannes de Laet	See info:hdl/2027/njp.32101068325834See info:oclcnum/17014789	^^^	^^^	###	
	^^^	^^^	^^^	P	1938	^^^	^^^ ed.	Colaboraciones (sección historia política)	IIº Congreso Internacional de Historia de América reunido en Buenos Aires en los días 5 a 14 de julio de 1937 : conmemoración del IV centenario de la fundación de la ciudad de Buenos Aires	Buenos Aires	Academia Nacional de la Historia	^^^ ^^^	See info:oclcnum/252893403	^^^	http://repositorio.anh.org.ar/jspui/handle/anh/607	###	
	^^^	^^^	^^^	P	1878	^^^	1st ed.	Historia de Yucatan desde la época mas remota hasta nuestros dias	^^^	"Mérida, Yucatán"	Imprenta de M. Heredia Argüelles	Eligio Ancona	See info:oclcnum/13550373	^^^	https://www.google.com/books/edition/Historia_de_Yucat%C3%A1n_desde_la_%C3%A9poca_sic/FDcCAAAAYAAJ	###	
	^^^	^^^	^^^	P	2012	^^^	^^^ ed.	Pirates: flibuste et piraterie dans la Caraïbe et les mers du sud (1522-1725)	Papeles del tiempo no. 6	Boadilla del Monte [Madrid]	Antonio Machado Libros	Jean-Pierre Moreau	See info:oclcnum/840414526	^^^	^^^	###	
	^^^	^^^	^^^	P	2012	^^^	^^^ ed.	Pirates: flibuste et piraterie dans la Caraïbe et les mers du sud (1522-1725)	Papeles del tiempo no. 6	Boadilla del Monte [Madrid]	Antonio Machado Libros	Jean-Pierre Moreau	See info:oclcnum/840414526	^^^	^^^	###	
	^^^	^^^	^^^	P	1909	^^^	^^^ ed.	Saint-Domingue : la société et la vie créoles sous l’ancien régime (1629-1789)	^^^	Paris	Perrin et Cie.	Pierre de Vaissière	See info:oclcnum/591151533	^^^	https://llmc-com.ezp-prod1.hul.harvard.edu/docDisplay5.aspx?set=31392%26volume=0001%26part=001	###	
	^^^	^^^	^^^	P	1909	^^^	^^^ ed.	Saint-Domingue : la société et la vie créoles sous l’ancien régime (1629-1789)	^^^	Paris	Perrin et Cie.	Pierre de Vaissière	See info:oclcnum/591151533	^^^	https://llmc-com.ezp-prod1.hul.harvard.edu/docDisplay5.aspx?set=31392%26volume=0001%26part=001	###	
	^^^	^^^	^^^	P	1874	^^^	1st ed.	The original lists of persons of quality; emigrants; religious exiles; political rebels; serving men sold for a term of years; apprentices; children stolen; maidens pressed; and others who went from Great Britain to the American plantations 1600-1700	^^^	London	John Camden Hotten	^^^ ^^^	See info:oclcnum/919996346	^^^	https://www.google.com/books/edition/The_Original_Lists_of_Persons_of_Quality/VN_A5wlsjQQC	###	
	^^^	^^^	^^^	P	1726	^^^	1st ed.	"A history of the voyages and travels of Capt. Nathaniel Uring. With new draughts of the Bay of Honduras and the Caribbee Islands; and particularly of St. Lucia, and the Harbour of Petite Carenage; into which Ships may run in bad Weather, and be safe from all Winds and Storms. Very useful for Masters of Ships that use the Leeward Island Trade, or Jamaica"	^^^	London	"Printed by W. Wilkins, for J. Peele"	Nathaniel Uring	See info:oclcnum/85795208	^^^	https://link.gale.com/apps/doc/CW0100827679/ECCO?u=camb55135%26sid=bookmark-ECCO%26xid=93c13f09%26pg=1	###	
	^^^	^^^	^^^	P	1726	^^^	1st ed.	"A history of the voyages and travels of Capt. Nathaniel Uring. With new draughts of the Bay of Honduras and the Caribbee Islands; and particularly of St. Lucia, and the Harbour of Petite Carenage; into which Ships may run in bad Weather, and be safe from all Winds and Storms. Very useful for Masters of Ships that use the Leeward Island Trade, or Jamaica"	^^^	London	"Printed by W. Wilkins, for J. Peele"	Nathaniel Uring	See info:oclcnum/85795208	^^^	https://link.gale.com/apps/doc/CW0100827679/ECCO?u=camb55135%26sid=bookmark-ECCO%26xid=93c13f09%26pg=1	###	
	^^^	^^^	^^^	P	1944	^^^	^^^ ed.	BELICE : 1663 (?) - 1821	Publicaciones de la Escuela de Estudios Hispanoamericanos de la Universidad de Sevilla	Seville	Escuela de Estudios Hispanoamericanos	José Antonio Calderón Quijano	^^^	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	^^^	###	
	^^^	^^^	^^^	P	1944	^^^	^^^ ed.	BELICE : 1663 (?) - 1821	Publicaciones de la Escuela de Estudios Hispanoamericanos de la Universidad de Sevilla	Seville	Escuela de Estudios Hispanoamericanos	José Antonio Calderón Quijano	^^^	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	^^^	###	
	^^^	^^^	^^^	P	1944	^^^	1st ed.	Belice 1663 (?)-1821	Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla	Seville	Escuela de Estudios Hispano-Americanos	José Antonio Calderón Quijano	See info:oclcnum/2481064	^^^	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	###	
	^^^	^^^	^^^	P	1944	^^^	1st ed.	Belice 1663 (?)-1821	Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla	Seville	Escuela de Estudios Hispano-Americanos	José Antonio Calderón Quijano	See info:oclcnum/2481064	^^^	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	###	
	^^^	^^^	^^^	P	1944	^^^	1st ed.	Belice 1663 (?)-1821	Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla	Seville	Escuela de Estudios Hispano-Americanos	José Antonio Calderón Quijano	See info:oclcnum/2481064	^^^	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	###	
	^^^	^^^	^^^	P	1934	^^^	^^^ ed.	"Boek VIII – boek X, of 1631–1633"	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	Hague	Martinus Nijhoff	Joannes de Laet	See info:oclcnum/6106946	^^^	https://resolver.kb.nl/resolve?urn=KONB10:000019204	###	
	^^^	^^^	^^^	P	1937	^^^	^^^ ed.	"Boek XI – boek XIII, of 1634–1636 (en overzicht van bedrijfsactiviteiten 1623-1636)"	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	Hague	Martinus Nijhoff	Joannes de Laet	See info:oclcnum/6106946	^^^	https://resolver.kb.nl/resolve?urn=KONB10:000019207	###	
	^^^	^^^	^^^	P	1999	^^^	1st ed.	British maritime enterprise in the New World : from the late fifteenth to the mid-eighteenth century	Studies in British history ; v. 57	"Lewiston, NY"	Edwin Mellen Press	Peter T. Bradley	See info:hdl/2027/mdp.39015054149409See info:oclcnum/42290563	^^^	^^^	###	
	^^^	^^^	^^^	P	1871	^^^	1st ed.	Compendio de la historia de Yucatan; precedido del de su geografía y dispuesto en forma de lecciones	^^^	"Merida, Yuc."	J.D. Espinosa é hijos	Crescencio Carillo y Ancona	See info:oclcnum/13403072	^^^	https://www.google.com/books/edition/Compendio_de_la_historia_de_Yucatan/zZkPgqPHFQwC	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Documents concerning English voyages to the Spanish main, 1569-1580"	"Works issued by the Hakluyt Society ; 2nd ser., no. 71"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015012306133See info:oclcnum/1476408	^^^	^^^	###	
	^^^	^^^	^^^	P	1958	^^^	1st ed.	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	Published for the Hakluyt Society at the University Press	^^^ ^^^	See info:hdl/2027/mdp.39015026881832See info:oclcnum/504851	^^^	^^^	###	
	^^^	^^^	^^^	P	1958	^^^	1st ed.	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	Published for the Hakluyt Society at the University Press	^^^ ^^^	See info:hdl/2027/mdp.39015026881832See info:oclcnum/504851	^^^	^^^	###	
	^^^	^^^	^^^	P	1958	^^^	1st ed.	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	Published for the Hakluyt Society at the University Press	^^^ ^^^	See info:hdl/2027/mdp.39015026881832See info:oclcnum/504851	^^^	^^^	###	
	^^^	^^^	^^^	P	1958	^^^	1st ed.	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	Published for the Hakluyt Society at the University Press	^^^ ^^^	See info:hdl/2027/mdp.39015026881832See info:oclcnum/504851	^^^	^^^	###	
	^^^	^^^	^^^	P	1951	^^^	1st ed.	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015026881790See info:oclcnum/1476734	^^^	^^^	###	
	^^^	^^^	^^^	P	1951	^^^	1st ed.	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015026881790See info:oclcnum/1476734	^^^	^^^	###	
	^^^	^^^	^^^	P	1951	^^^	1st ed.	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015026881790See info:oclcnum/1476734	^^^	^^^	###	
	^^^	^^^	^^^	P	1951	^^^	1st ed.	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015026881790See info:oclcnum/1476734	^^^	^^^	###	
	^^^	^^^	^^^	P	1951	^^^	1st ed.	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:hdl/2027/mdp.39015026881790See info:oclcnum/1476734	^^^	^^^	###	
	^^^	^^^	^^^	P	1916	^^^	^^^ ed.	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	^^^	Rio de Janeiro	Officinas Graphicas da Bibliotheca Nacional	Joannes de Laet	See info:hdl/2027/coo.31924020373316	^^^	^^^	###	
	^^^	^^^	^^^	P	1925	^^^	^^^ ed.	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	^^^	Rio de Janeiro	Officinas Graphicas da Bibliotheca Nacional	Joannes de Laet	See info:hdl/2027/njp.32101068325834	^^^	^^^	###	
	^^^	^^^	^^^	P	1932	^^^	1st ed.	"Middle American papers; studies relating to research in Mexico, the Central American Republic, and the West Indies"	Middle American Research Series	"New Orleans, LA"	"Dept. of Middle American Research, Tulane University of Louisiana"	^^^ ^^^	See info:hdl/2027/mdp.39015010905951See info:oclcnum/736389	^^^	^^^	###	
	^^^	^^^	^^^	P	1929	^^^	1st ed.	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:oclcnum/2092435	^^^	^^^	###	
	^^^	^^^	^^^	P	1929	^^^	1st ed.	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	Printed for the Hakluyt Society	^^^ ^^^	See info:oclcnum/2092435	^^^	^^^	###	
