E 1—320 / Events.
ID	NO	OUT	MIL	PART OF	LOWER START	UPPER END	SUMMARY	DESCRIPTION	NEAR	SP	NON—SP	NON—SP	LIVES	HELD	MOVED	CRAFT	PROPERTY	OTHER	PRESS	CF	VIA	NOTE	
E 				Hos 4	25 Dec 1751	27 Dec 1751	Christmas Routing	"Sp surprise Fleet, after which they engage"	Old / Water Caye	2 Gallies 1 Brig	Henry Stevenson / Capt. Troup etc.			1 brig co imprisoned / later released	evac on 9 Jan 52	1 brig taken			"New-York Gazette or Weekly Post-Boy 477 p2
Boston Evening-Post 886 p1"	CO 137/48 [22 Feb 1752]	Burdon 1 p78	"Robert Hodgson, Jamaica, to the Earl of Halifax. ... an Express is just arriv'd from [Hon] with News that I have long expected, of it's [Hon] being taken at last, with the Baymen's effects, among which it is presumed are their Periagua's and Flatts /via Burdon 1 /CO 137/48"	
E 		1			1 Jun 1752		Omoa est	"Sp establish town very near Settlement, and thereafter assault it"	Omoa	Luis Diez de Navarro / Joseph Vásquez 10 Craft				carried off all Neg					Boston Evening-Post 886 p1	"CO 137/48 [22 Feb 1752]
MEXICO,3099,E.2 ff 11r–39r"	"Burdon 1 p78
Barke 16 187"	"Town est. possibly Port Mahoo, “Spaniards were very assiduous in erecting Fortifications at Port Mahoo, being about 30 Leagues distance frmo the Old River's Mouth :  That there was at Port Mahoo two Ships with Stores, which brought there two Hundred and fifty Soldiers :  That at that Port, there was also two armed Brigs, two Galleys and several Sloops and Xebecks :  The Crews of all which Vessels serve alternately to work at the Fortifications, and cruize in Search of all Vessels bound to the Bay of Honduras, &c.” /Boston Post-Boy 926 p2

Robert Hodgson, Jamaica, to the Earl of Halifax. ... the Spaniards are now settling and fortifying [Rattan] and from [there] their Cruisers not only command and muzzle our Coast [Hon], but likewise intercept all vessels bound to the Bay /via Burdon 1 p78 /CO 137/48

Fort of San Fernando built by > 100 Neg prev seized fm Hon, most of which had been held at Bac /v Barke 16 193 /MEXICO,3099,E.2"	
E 				Hos 4	1 Jun 1752			Sp surprise Fleet	xxx	1 MW 1 Chebeque 1 Sloop 2 PA	Capt. Mosely Capt. Rand					6 or 7 vessels taken [previously]			London Evening Post 3878 p1				
E 				Hos 4	1 Jun 1752			"Sp surprise Fleet, after which they engage"	Rat / Bay	Galley or 2 GC	Capt. McNamara 50 Baymen 70 Shoremen / Capt. Mosely Gov. Pitt					2 craft taken w sum 230 t wood taken	forced to have boat manned and continually under arms = great expense		"London Daily Advertiser 483 p2
New-York Mercury 16 p2"				
E 				Hos 4	1 Aug 1752			"Sp surprise Capt. Man, after which they engage"	xxx	sev Craft	Capt. Man			1 vessel co imprisoned / later escaped except McDonald		1 vessel taken			Boston Post-Boy 925 p1				
E 				Hos 4	1 Aug 1752			"Sp surprise Fleet, after which they engage"	Haulover / New	5 sm Barks 70 men / 10 PA 170 men	"John Lance, Master of snow Jacob"					"1 snow w Prov taken / 1 vessel taken, then lib"			Boston Post-Boy 926 p2				
E 				Hos 4	2 Aug 1752	28 Sep 1752		"Sp surprise Fleet, after which they engage"	xxx	6 PA 1 Flat of 14 swivel guns / later 1 Dorey 2 PA Don Palmo 76 Sp men	Capt. Crowel NY Capt. Hall Connecticut / later Capt. Arnold Capt. Hill [NY?]		1 mate killed	"2 captains, 1 mate imprisoned/ later min 1 impressed for 6 months"		"1 sloop plundered / 5 craft w wood taken / later 3 vessels taken, then liberated"			"Boston Post-Boy 934 p2
Read’s Weekly Journal or British Gazetteer 1478 p1"	"MEXICO,1017 -- a 26 enero 1753 [Capt. Crowell = Tomás Croel]"		"[U]na declaración de un prisionero inglés llamado Tomás Croel que dice así: ""...Preguntado a qué fué a Valis y con qué licencia, y de qué puerto salió, y para qué tiempo; dijo que su viaje a Valis fué a cargar palo de tinta con licencia del Gobierno de Novaiorca para el Golfo de Hondura (como todos los que vienen a Valix sacan licencia para dicho Golfo)... Preguntado si no sabe que los parajes de Balix son dominios del Rey de España, dijo que oyó decir que era paraje el de Balis peligroso de que le cogieran los españoles,..."" /via Calderon 164 no 27 /MEXICO,1017"	
E 				Hos 4	1 Oct 1752			"Sp surprise Fleet, after which they engage"	xxx	GC						5 ships / sev sloops with Log taken			Read’s Weekly Journal or British Gazetteer 1480 p4				
E 		1			6 Nov 1752	6 Nov 1752	Sp amnesty for slaves	Spanish King orders Governors grant freedom to slaves from English colonies on their converting to Catholicism	Madrid	Sp King Ferdinand VI of Spain										"CO 137/59 [6 Nov, 18 Nov 1752]"	Burdon I p79		
E 				Hos 4	4 Dec 1752			"Sp surprise Fleet, after which they engage"	xxx							2 craft taken / 1 plundered of Prov			Boston Gazette 10 p2				
E 		1			1 Jan 1753	30 Dec 1753	Raid of Ascensión	"Buccaneers or privateers raid unknown number os Maya towns in Bahía de Ascensión, after which Sp engage"	Bahía de Ascensión					11 convicted and hanged						xxx	Molina v 3 224	Trial at Mérida /v Molina v 3	
E 				Hos 4	24 Feb 1753			"Sp surprise Fleet, after which they engage"	xxx	GC	Capt. Clark								London Evening Post 3978 p4				
E 				Hos 4	28 Feb 1753			"Sp surprise Fleet, after which they engage"	Caye Bokell	Brig of 30 swivel guns	Capt. Ed. Menzies			many Eng imprisoned for 6 months at Mahoo [previously taken] / Capt. imprisoned for 		1 brig taken			New-York Mercury 82 p3				
E 				Hos 4	1 May 1753			"Sp surprise Fleet, after which they engage"	New						evac on 9 Jun 53 fm New	not one craft [flat] escaped destruction in New	entirely routed fm New [so houses burnt?]		New-York Mercury 44 p3				
E 				Hos 4	24 May 1753		Capture of Sp Brig	Baymen and Capt. Sergeant of Rhode Island capture and burn a Sp brigantine	"Old, Water Caye"		Capt. Sergeant RI / Baymen								"Boston Post-Boy 970 p1
Public Advertiser 5869 p1
Read’s Weekly Journal or British Gazetteer 1485 p2
London Evening Post 4030 p5"				
E 				Hos 4	12 Apr 1754		Sp Expedition to Bay	xxx	Key Mager	"Don Juan Nanos w 24 gun Ship 1 lg Xebek Gov. of Campeche Don Noverette w 20 Sail = sum 2,000 men"					some Neg evac or sent to Mos				"New-York Mercury 104 p3
Boston Gazette 87 p3"			"c 1754 plans made to send Capt Nicolás Medino, Capt Diego Argüelles fm Campeche w 1 Frig 1 PA 280 men to Old R, and Capt Matheo Brentan fm Bac w 3 PA 50 men to Old R / Seize 1 Frig of 18 cannons 1 Balandra [Joint September Assault?] 3 Neg captured and “cuantiosas pilas de palo de tinte que [los ingleses] ya tenían cortadas y prevenidas para el embarque” burnt /v Barke 16 180 /MEXICO,3099,E.3 ff 40r–65r"	
E 			1	Hos 4	24 May 1754		May Battle	One Sp infantry or cavalry campaign against Settlement	Labouring Creek	[possibly] José Vásquez de Prego [Pres Guat] w near 300 men	100 Baymen						sacked Wells house to considerable value		"Boston News-Letter 2662 p1
Boston Post-Boy 1008 p1
[Hon Almanack 1826]"				
E 			1	Hos 4	18 Jun 1754		June Battle / Battle of Labouring Creek	One Sp infantry or cavalry campaign against Settlement	Labouring Creek	[possibly] José Vásquez de Prego [Pres Guat]					evac on 18 Jun 54 to 9 Jan 55 / evac c 9 Jan 55 to 12 Apr 55	number of vessels taken	carried off Prov		"Boston Evening-Post 998 p2
Boston Post-Boy 1024 p2
Boston Evening-Post 1002 p4
Boston Evening-Post 1004 p4
Boston Post-Boy 1028 p2
London Evening Post 4234 p1
London Evening Post 4248 p4
Boston Gazette 111 p1
Boston Evening-Post 1022 p4"	"CO 137/60
SPF Spain 148—9
CO 137 (?)—1755 Jamaica An Account of Expenses
Bib Real, DIG/II/2869 ff 184r–217v"	"Burdon I p80—4
Barke 16 151, 178, 187"	"William Pitt, Black River, Mosquito Shore, to Gov Knowles. ... Numbers of the Enemies Vessells have been Cruising about the Bay and have taken a number of Vessels, they have cut a path from Poten and march'd a number of men from Thence to the Houses of some of the Settlers in the Bay, where it was thought impossible they ever could come, upon which the Bay Men assembled, engaged them and killed some, but being overpower'd by Number was Obliged to retreat in Order to assamble a greater number, which when they had done they march'd again to attack them but the Spaniards had quitted the place, they are all safe arrived here to about the number of 500 Whites and Slaves ... /Burdon 1 p80 /CO 137/60 [1 Aug 1754]

1754, September 5th. Petition of Mosquito Shore Settlers to Gov Knowles. Mentions the descent on the Belize River as far as Labouring Creek by a force 1500 strong from Peten. /Burdon 1 p80 /CO 137/60

J£ 470.13.5 = £336.3.10 spent by Gov of Jam Chas. Knowles in reinstating Baymen in Hon in 1755 /via Burdon 1 p82 /CO 137 (?)"	
E 			1	Hos 4	8 Sep 1754		Joint September Assault	One Sp naval campaign against Settlement	Old	"Don Melchor de Navarrete of Yuc, Joseph de Palma de Mar of Guat, Juan de las Llanas of Havannah c 18 Craft"				"93 Baymen, 23 Neg captured"		"1 Frig, 9 craft taken"	huts or works and Log burnt			xxx			
E 		1			14 May 1755	14 May 1755	Dedicated defence force in Hon	"Baymen ask Gov Knowles of Jam for a detachment of 40 soldiers for their protection, to be paid for by sale of logwood at Jam at Baymen’s risk, after which Gov Knowles, on Council of Jam authorisation, orders detachment of 20 soldiers to Hon"	"Old or St. George’s, Spanish Town"		"27 Baymen inc William Canoon, George Hewin, Charles Jeffreys, John Johnes"	Gov Knowles / Lieut. Lawrie / Lieut. Hodgson / Capt. Lowes								"CO 137/60 [13 Apr, 14 May 1755]"	Burdon 1 p81	"Orders from Capt. Hodgson, Black River, to Lieut. Lawrie. Sir, You will repair forthwith on board the Snow, Commanded by Captain Lowes, bound for the River Belese, in the Bay of Honduras, with the Detachment from my Company under your Command, which, disembarking upon your Arrival, you will post wherever the Chief of their People there shall think best for Their Security. And as is it thought proper, that the Soldiers should go apparel'd like Baymen in Frocks and Trowsers in order to give as little Umbrage as possible to the Spaniards, ... You will, of course, enforce every Regulation made, or to be made, among the Inhabitants of the Bay, that is conducive to the Unanimity, Commerce and Benefit of the whole /Burdon 1 p82 /CO 137/60 [14 May 1755]"	
E 		1			24 May 1756		Gov. Knowles Demolishes Bay Fort	Gov Knowles of Jamaica demolishes forts per Treaty	Old							min 2 vessels taken min	"fort demolished, 18 cannon sunk [Knowles ordered?]"		"New-York Mercury 206 p2
New-York Mercury 224 p3"				
E 		1			1 Jan 1757	31 Dec 1757	Merchant houses in Hon	"First record of ownership of 12 Merchant Vessels by Shoremen, and so probably by Baymen"	Mosquito Shore		Robert Hodgson									CO 123/1	Burdon I p85		
E 				Hos 4	1 Jul 1757		Siege of New R	"Sp surprise one craft of Capt. French [of NY?], after having blockaded New R and imprisoned several Baymen "	New	numb Sp Craft	Capt. French			sev Baymen in New imprisoned		min 1 craft forced to unload half cargo to escape			Boston Evening-Post 1145 p4			"c 1756 or 1757 Sp Privateers Phillipe López de la Flor fm Trujillo and Juan de Sosa = Juan Francisco Javier de Sosa y Castillo imprison 40 Eng near New R, mainly or all Neg slaves / Prisoners carried to Bac, with translation provided by Alejandro Joseph de Güelle /v Barke 16 181–182 /MEXICO,3099,E.6 /MEXICO,894,E.3"	
E 			1	Hos 4	1 Sep 1757		September Destruction	One Sp military campaign against Settlement						carried off about 60 Neg and some whites		destroyed everything they came across [so flats too?]	"destroyed the wood, houses and everything they came across"		London Chronicle 145 p6				
E 		1			1 Jan 1758	30 Dec 1758		Sp order building of 3 forts near Hon	Omoa											"MEXICO,3099,E.2 ff 11r–39r"	Barke 16 178	Unclear whether order is fulfilled / Forts = San Fernando in Omoa / 2 other forts on Río Matina [Sp Hon] /v Barke 16	
E 				Hos 4	10 Nov 1758			Yucatan [and Port Mahoo] patrol Settlement [enforce evacuation?]		30 PA at Bacalar fm Campeachy Port Maho					evac c 10 Nov 58 to < 20 Jul 1759				"Boston Evening-Post 1221 p2
Boston Evening-Post 1233 p1
Boston Evening-Post 1241 p2"				
E 			1	Hos 4	1 Sep 1759		Barbarities at Carpenter’s	One Sp campaign against Settlement	Carpenter’s R					carried away many settlers ?					"London Chronicle 450 p8
Boston Evening-Post 1276 p3"				
E 			1	Hos 4	21 Oct 1759		Capt. Owens’s Feat	One Sp campaign against Settlement		near 200 men	Capt. Owens w 50 Britons			"31 Brit subjects, 30 Neg imprisoned / later lib by Owens"		3 loaded flats seized / later liberated by Owens			Boston Evening-Post 1276 p3				
E 			1	Hos 4	25 Dec 1759	30 Jan 1760	Christmas Assault	One Yucatan naval campaign against Settlement	Old	4 Capt. sent by Gov. of Merida w great numb PA w over 150 men				a number of white and Neg imprisoned	evac bw May–Nov 60 to Apr 63	sev loaded flats taken	houses destroyed		New-York Mercury 394 p3	"MEXICO,3099 -- a 5 dic 1760, a 17 jun, 25 jun 1761, a 29 dic 1763"	"Calderon 193 no 1, 4
Calderon 200 no 29"	"c 1764 St. George’s Caye settled w ""76 casas y almacenes de madera, las mas particulares de rancheros acendados"" /v Barke 16 227 /Spain CU, v 4, map no 13

FERNANDEZ DE HEREDIA, GOBERNADOR DE YUCATAN, A ARRIAGA, EN MERIDA A 5-12-760. ""...pongo en noticia de V. S., como hoy día de la fecha regresó dió fondo en este real con las piraguas del Rey, el Capitán Nicolás Perera sin traer cosa alguna, ni guardar los bastimentos que se le mandaban [en carta de José de Araoz, Comandante de Bacalar, a Heredia, en Bacalar a 10 abril 1760], diciendo se vuelve, porque ya Balis y Baraderos están despoblados..."" /via Calderon 193 no 1 /MEXICO,3099--a 5 dic 1760

[C]arta de José Rosado, Comandante de Bacalar a [José] Crespo, en Bacalar 17-6-761. ... ""Con el motivo de haber mandado el señor Mariscal de Campo D. Alonso Fernández de Heredia, siendo Gobernador y Capitán General, que José del Pino saliese a reconocer los ríos de Balis y Nuebo, y notase las embarcaciones enemigas que hubiese en dichos ríos, ha vuelto y declara no haber embarcación ninguna ni en dichos parajes ni en el mar. ..."" /via Calderon 193 no 4 /MEXICO,3099 -- a 17 jun, 25 jun 1761

REMIREZ DE ESTENOZ A JOSE MAUD, EN MERIDA A 29-12-763. ... habiendo tomado posesión [del gobierno de Yucatan] el 24 del mismo [diciembre 1763], acabé de instruirme en la llegada de V. M. en el mes de Abril de este año al río de Valis con 5 embarcaciones, y que inmediatamente se extendió la gente hasta el río Hondo, ..."" /via Calderon 200 no 29 /MEXICO,3099 -- a 29 dic 1763"	
E 				Hos 4	6 Apr 1761	30 Jun 1761	Flota Sails for Bay	xxx	Cadiz	"8 Ships 2 Frigates 8 Chebecs = 4,000 men"										"MEXICO,3099 -- a 17 jun, 25 jun 1761"	Calderon 193 no 4	"[C]arta de José Rosado, Comandante de Bacalar a [José] Crespo, en Bacalar 17-6-761. ... ""Con el motivo de haber mandado el señor Mariscal de Campo D. Alonso Fernández de Heredia, siendo Gobernador y Capitán General, que José del Pino saliese a reconocer los ríos de Balis y Nuebo, y notase las embarcaciones enemigas que hubiese en dichos ríos, ha vuelto y declara no haber embarcación ninguna ni en dichos parajes ni en el mar. ..."" /via Calderon 193 no 4 /MEXICO,3099 -- a 17 jun, 25 jun 1761"	
E 		1			3 Nov 1761	30 Dec 1761	Jacinto Canek Rebellion	"Jacinto Canek leads Maya residents of Cisteil against Sp, inc Battle of Cisteil"	Cisteil [Yuc]	Capt Tiburcio Cosgaya / Estanislao del Puerto/ Cristóbal Calderón 500 men	"Jacinto Canek 1,500 men"											Possible cause for refugees to Hon /v Bolland 75 p49	
E 		1			10 Feb 1763	10 Feb 1763	Treaty of Paris														"Burdon 1 p87
Coxe v 3 xxx"	"See map MP-MEXICO,198 /MEXICO,3099 [Remírez de Estenoz a Arriaga a 12 mar 1764]
On Hon logwood talks, see AHN, Estado 2848 [Negociaciones entre Conde de Fuentes y Wallz, Londres a 23 sep 1760 / Respuesta del Rey ... Whitehall a 26 sep 1760] /v Barke 16 152 / On later developments see Bib Real, DIG/II/2823 ff 235r–252r [Dictamen de Rojas y Contreras ... Madrid a 27 jun 1767] /v Barke 16 153"	
E 				Crs 5	23 Dec 1763			"Sp restrict logging in northern rivers, after which Adm. Burnaby restores Baymen"	"New, Hondo"	Gov of Yuc Ramirez de Estenoz / Pres of Council of Indies xxx Arriaga	Adm. William Burnaby / Joseph Maud / Lt. Robert Hodgson / Gov of Jam William Henry Lyttelton / King				evac Hondo on 4 Feb 64 / evac all except Old on 13 Feb 64 / restored 5 Mar 65				"Boston Evening-Post 1498 p2
Boston News-Letter 3146 p2
London Chronicle 1170 p6
New-York Mercury 669 p2
New-York Mercury 673 p2
Boston Evening-Post 1545 p2
Boston Gazette 530 Supplement p1
Boston Evening-Post 1553 p2
New-York Mercury 715 p2"	"CO 137/61
SPF Spain 167
Hon Alm [1828—1764 Memorial of Baymen in Council]
Adm 1/238
SPF Spain 177 [15 May 1766, Petition of Honduras Settlers to George III]
MEXICO,3099 -- a 29 dic 1763, a 12 mar 1764"	"Burdon I p88–95, 111
Calderon 199 no 28, 200 no 29"	"REMIREZ DE ESTENOZ A ARRIAGA, EN MERIDA A 12-3-764. ... ""les concedí competente término para que sacasen todos sus efectos, que aunque le querían entretener largo tiempo, se logró sin estrépito, y con la mayor urbanidad el que el día 28-2-764, evacuasen enteramente dicho río Hondo, retirándose al de Walix..."" /via Calderon 199 no 28 /MEXICO,3099

REMIREZ DE ESTENOZ A JOSE MAUD, EN MERIDA A 29-12-763. ... ""aunque escribió V. M. a mis antecesores, diciendo venía para el corte de palo en virtud de los Tratados de Paz [firmado en París el día 10-2-763], no se presentó la Real Cédula que mi Soberano expidió a este fin, ni la licencia de el Rey de Inglaterra para el expresado efecto. Enterado de esto, obligan a la representación que tengo por el Rey mi Señor, el la Real Confianza del mando General de esta provincia, y de dar entero cumplimiento al referido artículo 17 del Tratado Definitivo de Paz, como llevo expresado, que destaque al Comandante del Fuerte de Bacalar Don José Rosado con ésta, requiriendo a V. M. para que hecho cargo de la falta de instrumentos para dicha introducción, y de haberse extendido cogiendo frutos como en país propio, sin esperar a señalamiento de límites, con las solemnidades correspondientes que afianzaran su establecimiento, se sirva dar con la mayor prontitud las órdenes correspondientes, para que todos los de su comitiva que se hallaren en Río Hondo, se retiren al de Valis, y esperar se me presenten cn la referida R. C. que el Rey mi Amo despachó a este fin, y con órdenes del Rey de Inglaterra para este efecto, ...” /via Calderon 200 no 29 /MEXICO,3099 -- a 29 dic 1763"	
